Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,Keyword Intents,URL,Traffic Change,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,Position Type,Keyword SERP Features (New),Keyword SERP Features (Lost)
app standard,0,94,90,31,0.00,navigational,https://www.heroku.com/pricing/,0,0,0.00,0.01,2090000000,"23, 23, 23, 35, 35, 28, 23, 35, 23, 17, 17, 17",2026-03-15,Organic,,
saas web app,0,53,70,60,6.04,informational,https://www.heroku.com/,0,0,0.00,0.22,125000000,"18, 18, 100, 100, 100, 100, 18, 18, 27, 100, 36, 36",2026-03-15,Organic,,
express eco,0,84,880,38,0.20,navigational,https://www.heroku.com/pricing/,0,0,0.00,0.06,325000000,"36, 7, 2, 10, 66, 79, 100, 20, 36, 66, 5, 4",2026-03-15,Organic,,
new realic,0,16,40,55,9.22,"informational, navigational",https://elements.heroku.com/addons/newrelic,0,0,0.00,0.36,56600000,"2, 2, 5, 0, 5, 5, 0, 100, 0, 10, 12, 2",2026-03-15,Organic,,
vm price,0,55,30,79,5.62,commercial,https://www.heroku.com/pricing/,0,0,0.00,0.17,124000000,"33, 33, 11, 33, 22, 33, 55, 100, 22, 0, 33, 22",2026-03-15,Organic,,
create superuser in postgres,0,28,50,42,0.00,informational,https://help.heroku.com/IV1DHMS2/can-i-get-superuser-privileges-or-create-a-superuser-in-heroku-postgres,0,0,0.00,0.01,84000,"23, 33, 33, 14, 23, 42, 33, 19, 23, 33, 33, 23",2026-03-15,Organic,,
mission force salesforce,0,79,30,42,8.24,navigational,https://www.heroku.com/careers/,0,0,0.00,0.04,6440000,"0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 64, 52",2026-03-15,Organic,,
free cloud computer,0,68,140,72,8.79,commercial,https://www.heroku.com/,0,0,0.00,0.48,1270000000,"24, 6, 8, 30, 6, 16, 8, 5, 2, 8, 8, 3",2026-03-15,Organic,,
bit.ly/apphost,16,0,70,26,0.00,informational,https://www.heroku.com/,0,0,0.00,0.05,87900,"7, 5, 5, 5, 10, 15, 2, 12, 15, 12, 2, 2",2026-06-11,Organic,,
apache kafka sql,0,88,70,20,3.75,informational,https://www.heroku.com/blog/event-streams-kafka-redshift-metabase/,0,0,0.00,0.14,43500000,"50, 35, 50, 50, 50, 50, 50, 64, 78, 64, 78, 50",2026-03-15,Organic,,
postgres database viewer,0,87,40,64,3.32,informational,https://www.heroku.com/,0,0,0.00,0.49,1640000,"18, 18, 18, 100, 100, 18, 18, 18, 18, 18, 18, 18",2026-03-15,Organic,,
google cloud deployment manager,74,0,110,41,4.06,informational,https://www.heroku.com/,0,0,0.00,0.03,110000000,"34, 34, 53, 34, 42, 53, 65, 53, 53, 53, 34, 34",2026-05-10,Organic,,
rails deploy,11,0,50,37,0.00,informational,https://www.heroku.com/ruby/,0,0,0.00,0.15,108,"5, 5, 5, 28, 5, 2, 5, 0, 100, 2, 5, 5",2026-06-10,Organic,,
rails deploy,33,18,50,37,0.00,informational,https://devcenter.heroku.com/articles/getting-started-with-rails7,0,0,0.00,0.15,108,"5, 5, 5, 28, 5, 2, 5, 0, 100, 2, 5, 5",2026-06-10,Organic,Video Carousel,
rails deploy,46,25,50,37,0.00,informational,https://devcenter.heroku.com/articles/getting-started-with-rails8,0,0,0.00,0.15,108,"5, 5, 5, 28, 5, 2, 5, 0, 100, 2, 5, 5",2026-06-10,Organic,Video Carousel,
myapps link,0,53,40,54,0.00,transactional,https://www.heroku.com/,0,0,0.00,0.33,4070000,"14, 14, 14, 14, 14, 78, 14, 14, 100, 64, 14, 14",2026-03-15,Organic,,
promotion pipeline,0,38,70,5,0.00,informational,https://devcenter.heroku.com/articles/pipelines-using-the-platform-api,0,0,0.00,0.06,81500000,"18, 18, 18, 100, 100, 100, 18, 100, 81, 81, 81, 45",2026-03-15,Organic,,
promotion pipeline,11,15,70,6,12.43,informational,https://devcenter.heroku.com/articles/pipelines,0,0,0.00,0.04,96,"100, 100, 18, 100, 81, 81, 81, 45, 45, 45, 63, 9",2026-06-01,Organic,"Video Carousel, Related searches",
free static site hosting platforms,0,79,40,45,0.00,informational,https://www.heroku.com/,0,0,0.00,0,142,"22, 100, 33, 22, 11",2026-03-15,Organic,,
apm new relic,0,12,110,42,7.38,navigational,https://devcenter.heroku.com/articles/newrelic,0,0,0.00,0.64,123,"34, 34, 34, 34, 28, 21, 21, 34, 34, 34, 43, 28",2026-03-15,Organic,,
airbase fintech company accounting practices,0,18,50,7,0.00,informational,https://www.heroku.com/customers/airbase/,0,0,0.00,0,85,"100, 63, 36, 0",2026-03-15,Organic,,
cuánto es $12000 en dólares,0,26,70,6,0.00,informational,https://www.heroku.com/pricing/,0,0,0.00,0,259000,"77, 77, 55, 100, 77, 100, 100, 77, 77, 100, 100, 77",2026-03-15,Organic,,
heroku kubernetes,0,6,70,24,5.09,"navigational, transactional",https://www.heroku.com/podcasts/kubernetes-podcast-from-google/,0,0,0.00,0.3,8830000,"19, 33, 33, 33, 33, 33, 33, 23, 33, 33, 14, 42",2026-03-15,Organic,,
heroku kubernetes,0,54,70,24,5.09,"navigational, transactional",https://www.heroku.com/support/,0,0,0.00,0.3,8830000,"19, 33, 33, 33, 33, 33, 33, 23, 33, 33, 14, 42",2026-03-15,Organic,,
heroku kubernetes,0,94,70,24,5.09,"navigational, transactional",https://devcenter.heroku.com/,0,0,0.00,0.3,8830000,"19, 33, 33, 33, 33, 33, 33, 23, 33, 33, 14, 42",2026-03-15,Organic,,
heroku kubernetes,5,4,70,37,0.00,"informational, transactional",https://www.heroku.com/ebook/kubernetes-world/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,Video Carousel
heroku kubernetes,7,22,70,37,0.00,"informational, transactional",https://www.heroku.com/pricing/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,Video Carousel
heroku kubernetes,8,0,70,37,0.00,"informational, transactional",https://www.heroku.com/blog/opentelemetry-kubernetes-fir-putting-it-all-together/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,People also ask,,
heroku kubernetes,10,13,70,37,0.00,"informational, transactional",https://www.heroku.com/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,Video Carousel
heroku kubernetes,14,19,70,37,0.00,"informational, transactional",https://www.heroku.com/blog/next-generation-heroku-platform/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,Video Carousel
heroku kubernetes,32,27,70,37,0.00,"informational, transactional",https://www.heroku.com/platform/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,Video Carousel
heroku kubernetes,41,0,70,37,0.00,"informational, transactional",https://www.heroku.com/flow/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,
heroku kubernetes,43,0,70,37,0.00,"informational, transactional",https://www.heroku.com/blog/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,
heroku kubernetes,44,0,70,37,0.00,"informational, transactional",https://www.heroku.com/students/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,
heroku kubernetes,47,52,70,37,0.00,"informational, transactional",https://devcenter.heroku.com/articles/how-heroku-works,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,Video Carousel
heroku kubernetes,50,0,70,37,0.00,"informational, transactional",https://www.heroku.com/careers/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,
heroku kubernetes,51,0,70,37,0.00,"informational, transactional",https://www.heroku.com/products/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,
heroku kubernetes,55,0,70,37,0.00,"informational, transactional",https://www.heroku.com/dynos/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,
heroku kubernetes,58,66,70,37,0.00,"informational, transactional",https://devcenter.heroku.com/categories/deployment,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,Video Carousel
heroku kubernetes,60,58,70,37,0.00,"informational, transactional",https://www.heroku.com/developers/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,Video Carousel
heroku kubernetes,63,0,70,37,0.00,"informational, transactional",https://www.heroku.com/go/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,
heroku kubernetes,64,0,70,37,0.00,"informational, transactional",https://signup.heroku.com/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,
heroku kubernetes,65,0,70,37,0.00,"informational, transactional",https://devcenter.heroku.com/start,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,
heroku kubernetes,71,0,70,37,0.00,"informational, transactional",https://www.heroku.com/enterprise/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,
heroku kubernetes,72,0,70,37,0.00,"informational, transactional",https://www.heroku.com/platform/runtime/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,
heroku kubernetes,74,0,70,37,0.00,"informational, transactional",https://devcenter.heroku.com/articles/heroku-cli,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,
heroku kubernetes,76,0,70,37,0.00,"informational, transactional",https://www.heroku.com/what/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,
heroku kubernetes,78,0,70,37,0.00,"informational, transactional",https://www.heroku.com/deploy-with-docker/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,
heroku kubernetes,80,55,70,37,0.00,"informational, transactional",https://devcenter.heroku.com/articles/git,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,Video Carousel
heroku kubernetes,81,0,70,37,0.00,"informational, transactional",https://www.heroku.com/solutions/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,
heroku kubernetes,83,0,70,37,0.00,"informational, transactional",https://www.heroku.com/community-stories/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,
heroku kubernetes,86,0,70,37,0.00,"informational, transactional",https://elements.heroku.com/,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,
heroku kubernetes,87,0,70,37,0.00,"informational, transactional",https://devcenter.heroku.com/categories/deploying-with-docker,0,0,0.00,0.06,101,"33, 33, 33, 23, 33, 33, 14, 42, 19, 66, 23, 42",2026-05-29,Organic,,
python private variables,0,68,210,16,0.00,informational,https://devcenter.heroku.com/articles/logging,0,0,0.00,0.01,36400000,"29, 29, 23, 29, 23, 12, 23, 19, 29, 23, 23, 19",2026-03-15,Organic,,
sign up com,0,57,1900,57,1.80,"navigational, transactional",https://signup.heroku.com/,0,0,0.00,0.02,3550000000,"27, 44, 80, 100, 66, 27, 36, 36, 44, 66, 44, 27",2026-03-15,Organic,,
web server free,53,41,30,66,4.86,commercial,https://www.heroku.com/,0,0,0.00,0.42,1710000000,"14, 0, 100, 4, 0, 0, 0, 42, 0, 0, 0, 0",2026-05-14,Organic,Discussions and forums,
node js hosting,52,0,590,52,7.21,informational,https://devcenter.heroku.com/articles/deploying-nodejs,0,0,0.00,0.28,152,"100, 81, 67, 54, 54, 54, 67, 100, 67, 81, 54, 44",2026-06-09,Organic,,
evaluate the fintech company airbase on cost management plan,11,0,70,9,0.00,informational,https://www.heroku.com/customers/airbase/,0,0,0.00,0,167000,"0, 100, 82, 41, 17",2026-05-18,Organic,,
rest in salesforce,0,47,110,50,3.85,informational,https://devcenter.heroku.com/articles/using-the-salesforce-rest-api-with-heroku,0,0,0.00,0.16,125,"0, 34, 0, 0, 0, 0, 9, 43, 100, 81, 81, 81",2026-03-15,Organic,,
n8n subscription cost,0,67,90,30,1.50,navigational,https://www.heroku.com/pricing/,0,0,0.00,0.3,6170000,"0, 0, 0, 19, 42, 80, 80, 42, 80, 100, 80, 23",2026-03-15,Organic,,
new york aws summit,0,30,390,53,0.00,"navigational, transactional",https://www.heroku.com/events/,0,0,0.00,0,0,"3, 2, 2, 8, 31, 52, 100, 4, 3, 2, 2, 2",2026-03-15,Organic,,
max java,0,68,210,23,0.00,informational,https://www.heroku.com/pricing/,0,0,0.00,0,124,"15, 29, 23, 36, 19, 23, 29, 23, 36, 36, 7, 29",2026-03-15,Organic,,
managed platforms,0,37,50,12,19.40,informational,https://www.heroku.com/platform/,0,0,0.00,0.42,2450000000,"100, 100, 77, 77, 55, 77, 77, 77, 77, 33, 22, 11",2026-03-15,Organic,,
time logs,76,0,260,31,7.06,informational,https://devcenter.heroku.com/articles/logging,0,0,0.00,0.29,157000000,"23, 7, 15, 23, 19, 19, 54, 44, 67, 29, 12, 29",2026-05-08,Organic,,
via sms 是 什么,0,26,50,15,0.00,informational,https://www.heroku.com/,0,0,0.00,0.33,5790000,"82, 23, 100, 11, 11, 11, 11, 11, 11, 11, 11, 11",2026-03-15,Organic,,
remote salesforce jobs,0,49,880,30,0.44,commercial,https://www.heroku.com/careers/,0,0,0.00,0.11,24100000,"45, 45, 62, 62, 55, 62, 45, 55, 45, 36, 36, 45",2026-03-15,Organic,,
shield event monitoring salesforce,0,78,90,41,9.14,navigational,https://devcenter.heroku.com/articles/logging,0,0,0.00,0.14,0,"14, 14, 78, 14, 78, 78, 78, 78, 78, 100, 64, 50",2026-03-15,Organic,,
shield event monitoring salesforce,82,73,90,25,9.14,navigational,https://www.heroku.com/,0,0,0.00,0.14,742000,"14, 14, 78, 14, 78, 78, 78, 78, 78, 100, 64, 50",2026-05-11,Organic,AI overview,
shopify downtime,0,81,480,37,5.70,informational,https://www.heroku.com/pricing/,0,0,0.00,0.01,123,"8, 5, 10, 36, 24, 76, 76, 24, 8, 45, 10, 67",2026-03-15,Organic,,
error code -1073741819,28,20,720,50,0.00,informational,https://devcenter.heroku.com/articles/error-codes,0,0,0.00,0,1510000000,"100, 82, 0, 0, 0, 82, 55, 0, 0, 0, 0, 0",2026-06-13,Organic,,"Image pack, Video Carousel"
http response 400,0,62,260,51,0.00,informational,https://devcenter.heroku.com/articles/error-codes,0,0,0.00,0,622000000,"54, 54, 54, 66, 54, 66, 43, 66, 54, 54, 35, 35",2026-03-15,Organic,,
data driven applications,0,57,90,20,2.38,informational,https://www.heroku.com/blog/an-update-on-heroku/,0,0,0.00,0.25,465000000,"22, 22, 4, 22, 22, 4, 4, 18, 4, 100, 4, 14",2026-03-15,Organic,,
trello webhook,44,0,50,18,0.00,informational,https://devcenter.heroku.com/articles/app-webhooks,0,0,0.00,0.02,108,"64, 11, 11, 11, 11, 64, 11, 11, 41, 11, 41, 41",2026-06-02,Organic,,
app deployment tools,0,6,50,26,8.49,informational,https://www.heroku.com/,0,0,0.00,0.13,159000000,"100, 18, 27, 100, 100, 100, 18, 18, 45, 18, 18, 27",2026-03-15,Organic,,
java lang outofmemoryerror java heap space,0,57,320,13,0.00,informational,https://devcenter.heroku.com/articles/java-memory-issues,0,0,0.00,0.01,101,"20, 2, 2, 45, 20, 36, 36, 16, 16, 5, 20, 13",2026-03-15,Organic,,
python postgres library,0,96,50,39,1.55,informational,https://www.heroku.com/,0,0,0.00,0.02,5350000,"27, 36, 63, 27, 0, 36, 63, 81, 63, 0, 27, 100",2026-03-15,Organic,,
inference icon,0,38,50,14,0.00,informational,https://www.heroku.com/,0,0,0.00,0.33,45200000,"11, 11, 11, 11, 11, 11, 11, 64, 64, 100, 11, 11",2026-03-15,Organic,,
sponsor icon,0,34,320,23,0.00,informational,https://www.heroku.com/,0,0,0.00,0,0,"81, 81, 81, 43, 66, 43, 66, 66, 81, 66, 22, 43",2026-03-15,Organic,,
3.4 2.6,46,34,50,11,0.00,informational,https://devcenter.heroku.com/articles/ruby-support-reference,0,0,0.00,0.33,476000000,"0, 0, 0, 0, 26, 65, 0, 100, 0, 0, 0, 26",2026-06-07,Organic,AI overview,Image pack
django commands,0,59,70,17,0.00,informational,https://devcenter.heroku.com/articles/logging,0,0,0.00,0.01,12500000,"41, 52, 41, 64, 52, 41, 41, 52, 41, 41, 41, 29",2026-03-15,Organic,,
salesforce sign up,0,27,210,49,21.15,"navigational, transactional",https://www.heroku.com/,0,0,0.00,0.73,68800000,"20, 20, 10, 8, 6, 8, 10, 13, 13, 16, 6, 8",2026-03-15,Organic,,
salesforce sign up,0,58,210,49,21.15,"navigational, transactional",https://signup.heroku.com/,0,0,0.00,0.73,68800000,"20, 20, 10, 8, 6, 8, 10, 13, 13, 16, 6, 8",2026-03-15,Organic,,
dotnet 10,12,13,4400,66,0.00,informational,https://www.heroku.com/blog/support-for-dotnet-10-lts-what-developers-need-know/,0,0,0.00,0,127,"35, 35, 66, 7, 54, 66, 54, 100, 44, 66, 81, 81",2026-06-25,Organic,"People also ask, AI overview",
search console logo,0,92,70,26,0.00,informational,https://www.heroku.com/,0,0,0.00,0.33,0,"6, 12, 6, 6, 9, 12, 6, 100, 43, 43, 6, 6",2026-03-15,Organic,,
domain's zone apex,16,10,40,28,0.00,informational,https://devcenter.heroku.com/articles/apex-domains,0,0,0.00,0,9290000,"0, 4, 0, 0, 19, 19, 14, 100, 14",2026-05-08,Organic,People also ask,
free db app,0,88,40,60,0.22,"commercial, informational",https://www.heroku.com/pricing/,0,0,0.00,0.55,236000000,"18, 18, 18, 18, 18, 18, 100, 100, 9, 18, 100, 18",2026-03-15,Organic,,
icon cloud computing,0,82,110,30,0.00,informational,https://www.heroku.com/,0,0,0.00,0,69400000,"80, 80, 52, 33, 42, 80, 66, 52, 33, 66, 80, 19",2026-03-15,Organic,,
web page host,0,60,50,95,12.44,"commercial, informational",https://www.heroku.com/,0,0,0.00,0.27,1020000000,"2, 3, 1, 3, 2, 2, 17, 5, 7, 2, 14, 0",2026-03-15,Organic,,
electronupdate,0,17,90,27,0.00,informational,https://www.heroku.com/blog/electron-on-heroku/,0,0,0.00,0,11400,"64, 64, 28, 64, 78, 64, 78, 50, 78, 100, 35, 50",2026-03-15,Organic,,
12 factor methodology,9,26,90,43,0.00,informational,https://www.heroku.com/blog/heroku-open-sources-twelve-factor-app-definition/,0,0,0.00,0.33,108,"7, 7, 7, 7, 7, 42, 42, 42, 7, 65, 100, 80",2026-06-08,Organic,AI overview,
12 factor methodology,45,0,90,43,0.00,informational,https://www.heroku.com/blog/twelve-factor-apps/,0,0,0.00,0.33,108,"7, 7, 7, 7, 7, 42, 42, 42, 7, 65, 100, 80",2026-06-08,Organic,,
cost of java,79,0,40,14,0.00,informational,https://www.heroku.com/pricing/,0,0,0.00,0.02,222000000,"18, 27, 63, 81, 100, 9, 18, 36, 18, 9, 0, 0",2026-05-07,Organic,,
uv user,0,15,70,62,0.00,navigational,https://www.heroku.com/blog/local-speed-smooth-deploys-heroku-adds-support-uv/,0,0,0.00,0.33,239000000,"18, 18, 18, 100, 100, 100, 18, 18, 18, 100, 100, 100",2026-03-15,Organic,,
sites like upmovies,0,60,40,32,0.00,informational,https://www.heroku.com/,0,0,0.00,0.01,0,"15, 8, 11, 0, 0, 3, 11, 0, 0, 0, 11, 8",2026-03-15,Organic,,
heroku cli installation,0,36,70,16,0.00,"informational, transactional",https://devcenter.heroku.com/articles/getting-started-with-php,0,0,0.00,0,119,"100, 100, 50, 50, 14, 14, 21, 64, 64, 64, 78, 50",2026-03-15,Organic,,
heroku cli installation,0,44,70,16,0.00,"informational, transactional",https://www.heroku.com/,0,0,0.00,0,119,"100, 100, 50, 50, 14, 14, 21, 64, 64, 64, 78, 50",2026-03-15,Organic,,
heroku cli installation,0,79,70,16,0.00,"informational, transactional",https://devcenter.heroku.com/articles/logging,0,0,0.00,0,119,"100, 100, 50, 50, 14, 14, 21, 64, 64, 64, 78, 50",2026-03-15,Organic,,
heroku cli installation,1,0,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/articles/heroku-cli,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,AI overview,,
heroku cli installation,1,0,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/categories/command-line,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,AI overview,,
heroku cli installation,1,0,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/articles/getting-started-with-nodejs,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,AI overview,,
heroku cli installation,1,0,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/articles/git,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,AI overview,,
heroku cli installation,2,8,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/categories/command-line,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,AI overview,
heroku cli installation,6,2,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/articles/quick-start-heroku-connect-cli,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,AI overview,
heroku cli installation,7,0,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/categories/command-line,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,People also ask,,
heroku cli installation,7,2,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/articles/heroku-cli,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,People also ask,AI overview,
heroku cli installation,12,0,70,38,0.00,"informational, transactional",https://www.heroku.com/blog/modernizing-the-command-line-heroku-cli-v11/,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,,
heroku cli installation,15,73,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,AI overview,
heroku cli installation,18,0,70,38,0.00,"informational, transactional",https://www.heroku.com/blog/the_heroku_toolbelt/,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,,
heroku cli installation,23,16,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/articles/heroku-cli-commands,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,AI overview,
heroku cli installation,30,0,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/changelog-items/1530,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,,
heroku cli installation,34,32,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/articles/creating-apps,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,AI overview,
heroku cli installation,39,0,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/articles/using-the-cli,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,,
heroku cli installation,44,17,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/articles/git,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,AI overview,
heroku cli installation,49,11,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/articles/getting-started-with-nodejs,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,AI overview,
heroku cli installation,51,0,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/changelog-items/2581,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,,
heroku cli installation,55,31,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/articles/using-cli-plugins,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,AI overview,
heroku cli installation,59,7,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/articles/getting-started-with-nodejs?singlepage=true,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,AI overview,
heroku cli installation,62,28,70,38,0.00,"informational, transactional",https://elements.heroku.com/buildpacks/heroku/heroku-buildpack-cli,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,AI overview,
heroku cli installation,63,0,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/articles/enterprise-accounts-cli,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,,
heroku cli installation,64,0,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/articles/heroku-extension-for-vscode,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,,
heroku cli installation,66,0,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/articles/authentication,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,,
heroku cli installation,69,0,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/articles/cli-style-guide,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,,
heroku cli installation,71,61,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/articles/developing-cli-plugins,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,AI overview,
heroku cli installation,72,0,70,38,0.00,"informational, transactional",https://elements.heroku.com/buildpacks/heroku/heroku-buildpack-awscli,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,,
heroku cli installation,75,0,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/start,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,,
heroku cli installation,80,0,70,38,0.00,"informational, transactional",https://devcenter.heroku.com/categories/heroku-vs-code-extension,0,0,0.00,0.33,105,"14, 14, 21, 64, 64, 64, 78, 50, 35, 50, 50, 50",2026-06-22,Organic,,
