Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,Keyword Intents,URL,Traffic Change,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,Position Type,Keyword SERP Features (New),Keyword SERP Features (Lost)
google service worker,20,0,50,43,0.00,informational,https://www.netlify.com/blog/2017/10/31/service-workers-explained/,0,0,0.00,0.33,109,"11, 11, 11, 11, 11, 11, 11, 82, 11, 64, 64, 100",2026-07-09,Organic,,
latlngexpression,0,31,170,19,0.00,informational,https://answers.netlify.com/t/deploy-failed-on-react-js-vite-js-site-due-to-typescript-errors-i-dont-get-locally/90644,0,0,0.00,0,607,"0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0",2026-06-30,Organic,,
how to merge one branch into another git,0,97,90,23,0.00,informational,https://docs.netlify.com/deploy/deploy-overview/,0,0,0.00,0,15700000,"64, 64, 64, 64, 64, 64, 64, 41, 41, 41, 41, 41",2026-07-05,Organic,,
ruby 3.3 ruby_gc_heap_init_slots deprecated,12,0,40,9,0.00,informational,https://answers.netlify.com/t/ruby-3-3-6-isnt-being-cached-consistently/131260,0,0,0.00,0,340,"57, 100, 42, 14",2026-07-18,Organic,,
ruby 3.3 ruby_gc_heap_init_slots deprecated,44,0,40,9,0.00,informational,https://answers.netlify.com/t/ruby-3-3-6-isnt-being-cached-consistently/131260/17,0,0,0.00,0,340,"57, 100, 42, 14",2026-07-18,Organic,,
how to start a sex blog,0,47,40,0,0.00,informational,https://www.netlify.com/,0,0,0.00,0.33,1500000000,"18, 18, 18, 18, 18, 27, 27, 18, 18, 100, 100, 18",2026-07-06,Organic,,
cute name tags ideas,0,73,70,25,0.30,informational,https://www.netlify.com/,0,0,0.00,0.3,198,"7, 5, 7, 10, 10, 10, 12, 100, 17, 17, 12, 12",2026-06-29,Organic,,
unblocked games netlify,13,16,90,15,0.00,"informational, transactional",https://app.netlify.com/index.html,0,0,0.00,0.33,106,"14, 14, 14, 78, 78, 78, 78, 100, 78, 78, 64, 35",2026-07-13,Organic,AI overview,People also ask
react-app,20,27,170,57,6.40,navigational,https://www.netlify.com/with/react/,0,0,0.00,0.24,132,"0, 0, 0, 0, 0, 45, 0, 20, 10, 24, 24, 30",2026-07-11,Organic,"Video Carousel, AI overview",
react-app,86,0,170,57,6.40,navigational,https://answers.netlify.com/t/support-guide-i-ve-deployed-my-site-but-i-still-see-page-not-found/125,0,0,0.00,0.24,132,"0, 0, 0, 0, 0, 45, 0, 20, 10, 24, 24, 30",2026-07-11,Organic,,
bana hosting,0,47,90,26,1.57,"commercial, navigational",https://www.netlify.com/,0,0,0.00,0.58,66100,"100, 23, 4, 0, 33, 80, 14, 4, 42, 52, 4, 80",2026-07-06,Organic,,
submission receipt,43,0,320,11,3.90,informational,https://answers.netlify.com/t/send-a-receipt-to-user-that-made-a-submission-to-netlify-forms/70135,0,0,0.00,0.02,112,"28, 28, 18, 23, 28, 35, 66, 100, 81, 66, 81, 81",2026-07-07,Organic,,
legs all the way up griffin,0,74,390,24,0.00,"informational, transactional",https://www.netlify.com/,0,0,0.00,0,10200000,"39, 32, 32, 39, 48, 48, 59, 48, 39, 48, 32, 32",2026-06-29,Organic,,
non www,22,0,50,,0.00,informational,https://answers.netlify.com/t/redirect-www-to-non-www/72704,0,0,0.00,0.01,133,"14, 14, 14, 14, 14, 14, 14, 100, 78, 78, 14, 14",2026-07-17,Organic,,
status badge,1,0,70,13,0.00,informational,https://docs.netlify.com/manage/monitoring/status-badges/,0,0,0.00,0.33,82,"9, 0, 9, 9, 9, 9, 9, 100, 52, 52, 9, 66",2026-07-18,AI overview,,
we create websites,0,1,30,50,5.24,informational,https://www.netlify.com/agency-directory/we-make-websites/,0,0,0.00,0.76,796000000,"28, 28, 28, 28, 28, 28, 100, 57, 57, 57, 71, 71",2026-06-30,AI overview,,
inurl:खेल,70,0,50,63,0.00,informational,https://www.netlify.com/,0,0,0.00,0.33,448000,"0, 0, 0, 0, 0, 12, 12, 12, 12, 15, 19, 9",2026-07-04,Organic,,
domain buy godaddy,0,73,140,51,5.96,"navigational, transactional",https://docs.netlify.com/manage/domains/get-started-with-domains/,0,0,0.00,0.54,8190000,"4, 23, 67, 1, 0, 0, 0, 0, 1, 81, 0, 0",2026-07-07,Organic,,
lin bokep,0,61,110,31,0.00,informational,https://www.netlify.com/,0,0,0.00,0,19000000,"0, 1, 1, 0, 1, 1, 3, 81, 100, 11, 0, 35",2026-06-29,Organic,,
loveable.com,52,0,40,75,0.85,navigational,https://answers.netlify.com/t/i-created-a-web-app-with-lovable-dev-but-facing-problem/141189,0,0,0.00,0.29,0,"0, 0, 0, 0, 9, 18, 36, 27, 63, 100, 81, 100",2026-07-21,Organic,,
how to create a web page on facebook,0,92,260,60,0.50,informational,https://www.netlify.com/,0,0,0.00,0.11,1940000000,"13, 36, 10, 13, 24, 30, 16, 20, 20, 13, 13, 13",2026-07-01,Organic,,
sample static website,18,35,140,10,2.15,informational,https://www.netlify.com/blog/2016/05/02/top-ten-static-website-generators/,0,0,0.00,0.03,135,"80, 80, 42, 33, 52, 80, 19, 33, 100, 80, 100, 42",2026-07-16,Organic,,Discussions and forums
astro directory,0,79,40,17,0.00,"navigational, transactional",https://developers.netlify.com/guides/how-to-use-sanity-cms-with-astro/,0,0,0.00,0.01,3230000,"27, 27, 18, 36, 27, 27, 45, 81, 36, 27, 36, 18",2026-07-05,Organic,,
how many legs does a roly poly have,0,95,480,23,0.00,informational,https://www.netlify.com/,0,0,0.00,0,641000,"7, 11, 20, 24, 34, 24, 20, 2, 16, 16, 11, 11",2026-06-28,Organic,,
minecraft cake template,0,75,40,4,0.00,informational,https://www.netlify.com/,0,0,0.00,0.13,7870000,"11, 11, 11, 11, 11, 11, 11, 100, 11, 11, 64, 11",2026-07-07,Organic,,
registering look alike domains,0,94,90,12,0.00,"informational, transactional",https://docs.netlify.com/manage/domains/get-started-with-domains/,0,0,0.00,0,746000000,"7, 7, 7, 7, 34, 26, 34, 34, 34, 34, 53, 100",2026-06-30,Organic,,
turn off bitlocker cmd,0,61,50,33,0.00,informational,https://www.netlify.com/,0,0,0.00,0.33,554000,"11, 11, 100, 11, 11, 11, 11, 64, 64, 64, 11, 11",2026-06-30,Organic,,
run 3 vercel,0,80,50,21,0.00,informational,https://www.netlify.com/,0,0,0.00,0.33,2950000,"18, 18, 18, 100, 18, 18, 18, 18, 18, 100, 100, 18",2026-06-30,Organic,,
digital marketing agency directory,0,29,70,26,0.00,informational,https://www.netlify.com/agency-directory/,0,0,0.00,0.19,150000000,"17, 11, 23, 17, 29, 11, 41, 52, 41, 64, 100, 64",2026-06-26,Organic,,
include a file in html,0,71,70,63,0.00,informational,https://answers.netlify.com/t/include-external-html-file-inside-of-another-html-file/79996,0,0,0.00,0,789000000,"35, 50, 64, 50, 50, 50, 50, 50, 35, 35, 35, 28",2026-06-26,Organic,,
mikadono sisters sex,0,44,40,20,0.00,informational,https://www.netlify.com/,0,0,0.00,0.33,21500,"0, 0, 0, 0, 0, 0, 11, 11, 100, 64, 64, 11",2026-07-07,Organic,,
front api,0,94,170,15,9.56,navigational,https://www.netlify.com/,0,0,0.00,0.16,767000000,"66, 66, 66, 66, 66, 80, 100, 100, 100, 66, 66, 52",2026-06-26,Organic,,
gitlab edit commit message,0,84,40,19,0.00,informational,https://docs.netlify.com/deploy/deploy-overview/,0,0,0.00,0.33,417000,"23, 29, 23, 23, 17, 23, 17, 23, 23, 23, 11, 17",2026-07-07,Organic,,
how to run reactjs app,36,0,90,44,9.50,informational,https://www.netlify.com/with/react/,0,0,0.00,0.04,135,"100, 6, 9, 15, 3, 9, 21, 6, 34, 65, 21, 43",2026-07-06,Organic,,
404 not found html,0,6,90,32,0.00,informational,https://answers.netlify.com/t/keep-getting-404-page-not-found/95761,0,0,0.00,0,126000000,"66, 33, 23, 23, 33, 23, 33, 42, 52, 52, 66, 33",2026-07-02,Organic,,
404 not found html,0,44,90,32,0.00,informational,https://answers.netlify.com/t/getting-404-error-after-uploading-simple-index-html/145007,0,0,0.00,0,126000000,"66, 33, 23, 23, 33, 23, 33, 42, 52, 52, 66, 33",2026-07-02,Organic,,
404 not found html,0,88,90,32,0.00,informational,https://answers.netlify.com/t/custom-404-not-displaying-correctly/129950,0,0,0.00,0,126000000,"66, 33, 23, 23, 33, 23, 33, 42, 52, 52, 66, 33",2026-07-02,Organic,,
best platforms for large-scale seasonal process changes.,0,82,50,10,0.00,commercial,https://www.netlify.com/,0,0,0.00,0,508000000,"0, 100, 100, 0, 7",2026-07-11,Organic,,
myexgf com,0,79,70,17,0.00,informational,https://www.netlify.com/,0,0,0.00,0.33,100,"35, 50, 50, 50, 64, 50, 64, 35, 50, 50, 14, 14",2026-07-02,Organic,,
galleries.photoday.io,50,0,40,8,5.69,navigational,https://answers.netlify.com/t/rekeyed-wildcard-custom-cert-randomly-gets-old-cert/37079,0,0,0.00,0.23,403000,"6, 3, 1, 6, 3, 3, 0, 1, 2, 0, 2, 3",2026-07-08,Organic,,
alp value,0,85,90,44,1.65,informational,https://app.netlify.com/index.html,0,0,0.00,0.04,57500000,"81, 100, 100, 100, 81, 81, 63, 81, 63, 63, 81, 63",2026-07-07,Organic,,
juliana morgan alvarez,0,41,140,8,0.00,informational,https://www.netlify.com/,0,0,0.00,0,1470000,"11, 3, 7, 1, 1, 1, 2, 5, 3, 3, 3, 7",2026-07-07,Organic,,
nextjs project structure,0,87,90,42,0.00,commercial,https://answers.netlify.com/t/support-guide-i-ve-deployed-my-site-but-i-still-see-page-not-found/125,0,0,0.00,0,8710000,"35, 35, 28, 35, 0, 0, 12, 17, 35, 28, 12, 5",2026-07-04,Organic,,
ecommerce android app source code,0,85,40,5,0.00,informational,https://www.netlify.com/,0,0,0.00,0.33,33000000,"18, 18, 18, 18, 36, 18, 100, 100, 36, 27, 18, 27",2026-06-29,Organic,,
deploy code,0,25,70,67,11.28,informational,https://www.netlify.com/blog/create-deploy-run-ai-across-your-development-workflow/,0,0,0.00,0.19,123,"82, 11, 82, 82, 0, 29, 41, 41, 17, 17, 23, 11",2026-07-20,Organic,,
deploy code,0,60,70,67,11.28,informational,https://www.netlify.com/solutions/code-agents/,0,0,0.00,0.19,123,"82, 11, 82, 82, 0, 29, 41, 41, 17, 17, 23, 11",2026-07-20,Organic,,
deploy code,0,86,70,67,11.28,informational,https://docs.netlify.com/deploy/deploy-overview/,0,0,0.00,0.19,123,"82, 11, 82, 82, 0, 29, 41, 41, 17, 17, 23, 11",2026-07-20,Organic,,
deploy code,38,0,40,46,19.82,informational,https://docs.netlify.com/deploy/create-deploys/,0,0,0.00,0.17,123,"0, 29, 41, 41, 17, 17, 23, 11, 29, 11, 23, 11",2026-07-20,Organic,,
deploy code,60,49,40,46,19.82,informational,https://docs.netlify.com/start/quickstarts/deploy-from-ai-code-generation-tool/,0,0,0.00,0.17,123,"0, 29, 41, 41, 17, 17, 23, 11, 29, 11, 23, 11",2026-07-20,Organic,,Video Carousel
deploy code,81,0,40,46,19.82,informational,https://www.netlify.com/blog/2016/09/29/a-step-by-step-guide-deploying-on-netlify/,0,0,0.00,0.17,123,"0, 29, 41, 41, 17, 17, 23, 11, 29, 11, 23, 11",2026-07-20,Organic,,
deploy code,98,0,40,46,19.82,informational,https://app.netlify.com/sites/code-it-01/deploys,0,0,0.00,0.17,123,"0, 29, 41, 41, 17, 17, 23, 11, 29, 11, 23, 11",2026-07-20,Organic,,
godess gia,0,66,30,40,1.01,informational,https://www.netlify.com/,0,0,0.00,0.02,15500000,"21, 0, 28, 0, 35, 0, 100, 35, 64, 7, 0, 0",2026-07-01,Organic,,
starlit game,0,62,480,40,0.00,informational,https://www.netlify.com/,0,0,0.00,0.01,4680000,"20, 37, 20, 52, 31, 13, 16, 16, 16, 20, 20, 20",2026-07-04,Organic,,
portal do servidor sbc,0,10,90,19,0.00,navigational,https://www.netlify.com/,0,0,0.00,0.33,296000,"2, 2, 2, 2, 2, 2, 2, 100, 0, 2, 2, 2",2026-06-28,Organic,,
imereti,0,85,260,25,0.00,"informational, transactional",https://app.netlify.com/,0,0,0.00,0,113,"82, 66, 66, 66, 66, 66, 82, 66, 82, 82, 53, 66",2026-07-02,Organic,,
sh tailwind command not found,8,9,50,23,0.00,informational,https://answers.netlify.com/t/build-fails-with-tailwind-not-found-error-despite-correct-local-setup/151361,0,0,0.00,0,114,"52, 52, 52, 33, 19, 23, 19, 14, 9, 9, 0, 0",2026-07-17,Organic,,AI overview
web ki,0,45,40,52,0.00,informational,https://www.netlify.com/,0,0,0.00,0.33,2350000000,"35, 21, 21, 28, 35, 35, 50, 50, 28, 14, 14, 14",2026-07-19,Organic,,
spo app,0,80,480,21,5.67,informational,https://www.netlify.com/,0,0,0.00,0.36,107,"2, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 100",2026-06-28,Organic,,
aws amplify free tier,0,38,50,49,0.00,transactional,https://www.netlify.com/pricing/,0,0,0.00,0.33,99,"36, 63, 81, 100, 45, 27, 100, 36, 63, 18, 18, 45",2026-07-22,Organic,,
how to host html website on netlify,0,11,70,32,0.00,informational,https://answers.netlify.com/t/how-to-host-html-site-and-link-your-custom-domain-to-it-on-netlify/77852,0,0,0.00,0,136,"0, 12, 0, 12, 100, 66, 12, 5, 5, 5, 5, 0",2026-07-22,Organic,,
how to host html website on netlify,0,14,70,32,0.00,informational,https://answers.netlify.com/t/start-very-simple-web-server/109644,0,0,0.00,0,136,"0, 12, 0, 12, 100, 66, 12, 5, 5, 5, 5, 0",2026-07-22,Organic,,
how to host html website on netlify,0,22,70,32,0.00,informational,https://docs.netlify.com/start/overview/,0,0,0.00,0,136,"0, 12, 0, 12, 100, 66, 12, 5, 5, 5, 5, 0",2026-07-22,Organic,,
how to host html website on netlify,0,30,70,32,0.00,informational,https://www.netlify.com/blog/add-personalization-to-static-html-with-edge-functions-no-browser-javascript/,0,0,0.00,0,136,"0, 12, 0, 12, 100, 66, 12, 5, 5, 5, 5, 0",2026-07-22,Organic,,
how to host html website on netlify,0,35,70,32,0.00,informational,https://www.netlify.com/integrations/templates/,0,0,0.00,0,136,"0, 12, 0, 12, 100, 66, 12, 5, 5, 5, 5, 0",2026-07-22,Organic,,
how to host html website on netlify,0,41,70,32,0.00,informational,https://answers.netlify.com/t/how-to-edit-my-website/13083,0,0,0.00,0,136,"0, 12, 0, 12, 100, 66, 12, 5, 5, 5, 5, 0",2026-07-22,Organic,,
how to host html website on netlify,0,45,70,32,0.00,informational,https://www.netlify.com/with/wordpress/,0,0,0.00,0,136,"0, 12, 0, 12, 100, 66, 12, 5, 5, 5, 5, 0",2026-07-22,Organic,,
how to host html website on netlify,0,47,70,32,0.00,informational,https://docs.netlify.com/manage/domains/get-started-with-domains/,0,0,0.00,0,136,"0, 12, 0, 12, 100, 66, 12, 5, 5, 5, 5, 0",2026-07-22,Organic,,
how to host html website on netlify,0,51,70,32,0.00,informational,https://answers.netlify.com/t/netlify-fails-to-load-my-html-css-and-js-files-when-my-html-file-is-not-named-index-html/100751,0,0,0.00,0,136,"0, 12, 0, 12, 100, 66, 12, 5, 5, 5, 5, 0",2026-07-22,Organic,,
how to host html website on netlify,0,59,70,32,0.00,informational,https://www.netlify.com/with/react/,0,0,0.00,0,136,"0, 12, 0, 12, 100, 66, 12, 5, 5, 5, 5, 0",2026-07-22,Organic,,
how to host html website on netlify,0,62,70,32,0.00,informational,https://answers.netlify.com/t/issue-deploying-project-on-netlify-html-css-javascript/93111,0,0,0.00,0,136,"0, 12, 0, 12, 100, 66, 12, 5, 5, 5, 5, 0",2026-07-22,Organic,,
how to host html website on netlify,0,65,70,32,0.00,informational,https://answers.netlify.com/t/i-would-like-to-know-if-netlify-supports-hosting-or-is-it-enough-to-deploy-my-website-and-add-a-domain-for-it-to-be-live-on-the-web/84405,0,0,0.00,0,136,"0, 12, 0, 12, 100, 66, 12, 5, 5, 5, 5, 0",2026-07-22,Organic,,
how to host html website on netlify,0,66,70,32,0.00,informational,https://answers.netlify.com/t/deploy-static-site-to-netlify-no-static-site-generators-simple-static-html-css-and-js-folder/38450,0,0,0.00,0,136,"0, 12, 0, 12, 100, 66, 12, 5, 5, 5, 5, 0",2026-07-22,Organic,,
how to host html website on netlify,0,69,70,32,0.00,informational,https://answers.netlify.com/t/hosting-website-on-netlify/83205,0,0,0.00,0,136,"0, 12, 0, 12, 100, 66, 12, 5, 5, 5, 5, 0",2026-07-22,Organic,,
how to host html website on netlify,0,71,70,32,0.00,informational,https://answers.netlify.com/t/how-to-host-php-websites/7410,0,0,0.00,0,136,"0, 12, 0, 12, 100, 66, 12, 5, 5, 5, 5, 0",2026-07-22,Organic,,
how to host html website on netlify,5,6,70,40,0.00,informational,https://www.netlify.com/blog/2016/09/29/a-step-by-step-guide-deploying-on-netlify/,0,0,0.00,0.14,41,"12, 0, 12, 100, 66, 12, 5, 5, 5, 5, 0, 5",2026-07-22,Organic,,"Discussions and forums, AI overview"
staysroom,17,0,70,23,0.00,informational,https://www.netlify.com/,0,0,0.00,0.03,44400,"23, 15, 100, 0, 0, 1, 1, 0, 0, 0, 0, 0",2026-07-03,Organic,,
tiny task downloader,0,78,590,52,0.87,informational,https://www.netlify.com/,0,0,0.00,0.03,348000,"20, 20, 24, 30, 66, 100, 0, 0, 0, 10, 2, 2",2026-06-28,Organic,,
hosting hindi meaning,0,69,70,18,0.00,informational,https://www.netlify.com/,0,0,0.00,0,87,"81, 45, 27, 63, 81, 63, 63, 63, 63, 45, 45, 36",2026-07-03,Organic,,
rename a github repo,0,11,210,41,0.00,informational,https://answers.netlify.com/t/renaming-a-git-repository/37168,0,0,0.00,0,95,"2, 2, 44, 54, 29, 23, 44, 23, 36, 19, 15, 15",2026-07-17,Organic,,
astro broadband,0,85,30,21,5.50,informational,https://www.netlify.com/,0,0,0.00,0.47,871000,"23, 17, 23, 23, 23, 17, 17, 23, 11, 11, 11, 11",2026-07-07,Organic,,
how to get jekyll macos,0,71,320,20,0.00,informational,https://www.netlify.com/,0,0,0.00,0,107,"100, 0, 0, 0, 0, 0",2026-07-02,Organic,,
tips for choosing a domain name,0,86,50,16,5.42,informational,https://docs.netlify.com/manage/domains/get-started-with-domains/,0,0,0.00,0.71,156,"23, 23, 42, 9, 14, 14, 33, 19, 33, 9, 14, 66",2026-06-27,Organic,,
icloud email domain,0,13,170,40,5.44,informational,https://answers.netlify.com/t/trying-to-set-up-a-custom-domain-email-with-icloud/72037,0,0,0.00,0.08,17200000,"11, 35, 35, 35, 18, 8, 35, 28, 28, 28, 28, 28",2026-07-06,Organic,,
playwright install dependencies,3,0,40,,0.00,"informational, transactional",https://answers.netlify.com/t/installing-playwright-dependencies-issue/120303,0,0,0.00,0.33,107,"22, 44, 22, 22, 100, 100, 22, 77, 22, 22, 22, 22",2026-07-17,Organic,,
playwright install dependencies,30,0,40,,0.00,"informational, transactional",https://answers.netlify.com/t/playwright-install-dependencies-fails/138691,0,0,0.00,0.33,107,"22, 44, 22, 22, 100, 100, 22, 77, 22, 22, 22, 22",2026-07-17,Organic,,
playwright install dependencies,78,0,40,,0.00,"informational, transactional",https://answers.netlify.com/t/playwright-install-dependencies-fails/138691/2,0,0,0.00,0.33,107,"22, 44, 22, 22, 100, 100, 22, 77, 22, 22, 22, 22",2026-07-17,Organic,,
playwright install dependencies,81,0,40,,0.00,"informational, transactional",https://answers.netlify.com/t/installing-playwright-dependencies-issue/120303/10,0,0,0.00,0.33,107,"22, 44, 22, 22, 100, 100, 22, 77, 22, 22, 22, 22",2026-07-17,Organic,,
playwright install dependencies,85,0,40,,0.00,"informational, transactional",https://answers.netlify.com/t/installing-playwright-dependencies-issue/120303/5,0,0,0.00,0.33,107,"22, 44, 22, 22, 100, 100, 22, 77, 22, 22, 22, 22",2026-07-17,Organic,,
playwright install dependencies,87,0,40,,0.00,"informational, transactional",https://answers.netlify.com/t/installing-playwright-dependencies-issue/120303/3,0,0,0.00,0.33,107,"22, 44, 22, 22, 100, 100, 22, 77, 22, 22, 22, 22",2026-07-17,Organic,,
crownpeak inc,37,38,390,23,13.92,navigational,https://www.netlify.com/integrations/crownpeak/,0,0,0.00,0.01,107,"59, 48, 14, 59, 88, 48, 3, 7, 48, 39, 48, 14",2026-07-01,Organic,,
awn network,0,92,70,53,0.00,navigational,https://www.netlify.com/,0,0,0.00,0.33,7020000,"29, 41, 29, 41, 41, 29, 52, 52, 41, 52, 82, 11",2026-07-03,Organic,,
api fox,0,48,110,39,0.00,navigational,https://www.netlify.com/,0,0,0.00,0.02,87,"4, 4, 43, 8, 35, 4, 4, 6, 100, 4, 4, 81",2026-07-06,Organic,,
url redirect dns record,39,50,50,30,2.49,informational,https://answers.netlify.com/t/web-redirect-record/76391,0,0,0.00,0.03,136,"63, 81, 18, 36, 63, 63, 36, 63, 81, 45, 36, 9",2026-07-16,Organic,Video Carousel,
submitted url not selected as canonical,63,0,40,23,0.00,informational,https://answers.netlify.com/t/canonical-url-issues-with-google-indexing/37784,0,0,0.00,0,134,"21, 14, 100, 78, 35, 14, 0, 14, 14, 0, 14, 14",2026-06-30,Organic,,
web site web,0,63,320,68,3.96,informational,https://www.netlify.com/,0,0,0.00,0.09,119,"23, 35, 18, 81, 100, 66, 23, 23, 44, 81, 66, 81",2026-07-01,Organic,,
google search central page experience core web vitals ranking signal,0,17,50,25,0.00,informational,https://www.netlify.com/blog/core-web-vitals-seo/,0,0,0.00,0,192,"100, 100, 42, 0",2026-07-22,Organic,,
hosting with firebase,0,80,720,60,6.38,"navigational, transactional",https://www.netlify.com/,0,0,0.00,0.52,131,"36, 45, 55, 67, 36, 24, 45, 45, 76, 100, 45, 36",2026-06-28,Organic,,
build a website store,0,89,70,81,9.85,commercial,https://www.netlify.com/,0,0,0.00,0.69,1520000000,"12, 5, 7, 2, 10, 7, 10, 100, 2, 10, 12, 12",2026-06-29,Organic,,
squidcloud,0,3,70,26,9.45,navigational,https://www.netlify.com/integrations/squidcloud/squid-cloud-for-netlify-setup-guide/,0,0,0.00,0.11,4740,"9, 18, 81, 100, 81, 27, 45, 81, 81, 63, 100, 81",2026-07-04,People also ask,,
squidcloud,0,11,70,26,9.45,navigational,https://www.netlify.com/integrations/squidcloud/squid-cloud-for-netlify-setup-guide/,0,0,0.00,0.11,4740,"9, 18, 81, 100, 81, 27, 45, 81, 81, 63, 100, 81",2026-07-04,Organic,,
squidcloud,0,37,70,26,9.45,navigational,https://www.netlify.com/integrations/squidcloud/squid-cloud-netlify-integration-setup-guide/,0,0,0.00,0.11,4740,"9, 18, 81, 100, 81, 27, 45, 81, 81, 63, 100, 81",2026-07-04,Organic,,
cineplaytv netlify app,15,0,90,15,0.00,"informational, transactional",https://www.netlify.com/,0,0,0.00,0.03,122,"21, 100, 100, 81, 0, 0, 0, 0, 0, 0, 0, 0",2026-07-09,Organic,,
cineplaytv netlify app,27,0,90,15,0.00,"informational, transactional",https://app.netlify.com/sites/movie-app-html/deploys,0,0,0.00,0.03,122,"21, 100, 100, 81, 0, 0, 0, 0, 0, 0, 0, 0",2026-07-09,Organic,,
routerlink,0,51,140,24,0.00,informational,https://answers.netlify.com/t/support-guide-i-ve-deployed-my-site-but-i-still-see-page-not-found/125,0,0,0.00,0,355000,"23, 15, 23, 23, 15, 19, 15, 15, 15, 15, 15, 9",2026-06-27,Organic,,
stripe projects,18,0,170,55,4.48,navigational,https://docs.netlify.com/extend/install-and-use/setup-guides/stripe-projects/,0,0,0.00,0.01,122,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 45, 100",2026-07-09,Organic,,
bonbon meaning,0,90,590,39,0.00,informational,https://www.netlify.com/,0,0,0.00,0,12200000,"54, 67, 67, 67, 100, 67, 67, 54, 81, 81, 44, 81",2026-06-29,Organic,,
make domain,0,19,50,79,12.36,commercial,https://docs.netlify.com/manage/domains/get-started-with-domains/,0,0,0.00,0.71,125,"0, 14, 14, 21, 64, 21, 50, 14, 35, 78, 14, 64",2026-06-30,Organic,,
atomic configuration,0,73,480,43,0.00,informational,https://docs.netlify.com/deploy/deploy-overview/,0,0,0.00,0,127000000,"2, 1, 1, 1, 1, 1, 0, 1, 4, 16, 4, 16",2026-06-27,Organic,,
tik tok ipa,0,74,210,19,0.00,commercial,https://app.netlify.com/,0,0,0.00,0,102,"100, 45, 0, 0, 0, 0, 3, 6, 0, 20, 0, 1",2026-06-26,Organic,,
headless cms webflow,38,0,40,21,0.00,informational,https://www.netlify.com/blog/power-of-headless-cms/,0,0,0.00,0.14,103,"40, 40, 100, 100, 80, 40, 60, 60, 60, 100, 100, 40",2026-07-12,Organic,,
headless cms webflow,65,0,40,21,0.00,informational,https://www.netlify.com/blog/complete-guide-to-headless-cms/,0,0,0.00,0.14,103,"40, 40, 100, 100, 80, 40, 60, 60, 60, 100, 100, 40",2026-07-12,Organic,,
add https to website,18,74,30,34,8.59,informational,https://docs.netlify.com/manage/domains/secure-domains-with-https/https-ssl/,0,0,0.00,0.18,123,"23, 9, 42, 9, 19, 14, 9, 9, 9, 23, 9, 9",2026-06-26,Organic,,
astro go id,0,55,40,29,0.00,navigational,https://www.netlify.com/,0,0,0.00,0.33,121000000,"18, 18, 18, 18, 18, 100, 18, 18, 18, 18, 100, 18",2026-06-30,Organic,,
nick x gatsby,0,73,480,20,0.00,informational,https://www.netlify.com/,0,0,0.00,0,2250000,"39, 48, 59, 59, 88, 48, 21, 21, 39, 48, 59, 39",2026-06-27,Organic,,
openai.com,0,35,4400,100,0.99,navigational,https://www.netlify.com/integrations/openai/,0,0,0.00,0.3,0,"29, 0, 0, 54, 44, 44, 19, 16, 16, 29, 10, 19",2026-06-30,Organic,,
cool math games github,0,29,170,4,0.00,"navigational, transactional",https://app.netlify.com/,0,0,0.00,0,2140000,"13, 13, 20, 6, 1, 0, 0, 6, 5, 30, 20, 24",2026-07-01,Organic,,
hosting web sites,0,48,40,86,0.00,commercial,https://www.netlify.com/,0,0,0.00,0.07,527000000,"18, 18, 18, 18, 18, 18, 18, 100, 18, 63, 45, 18",2026-06-30,Organic,,
amplify logo,55,0,880,22,0.00,navigational,https://www.netlify.com/blog/netlify-new-logo/,0,0,0.00,0.33,106,"11, 20, 20, 84, 100, 68, 52, 25, 52, 46, 46, 37",2026-07-16,Organic,,
no config url available for the current service,10,0,110,17,0.00,informational,https://answers.netlify.com/t/deploy-log-shows-no-config-file-was-defined-and-no-functions-deployed-despite-correct-repo-structure/151589,0,0,0.00,0.33,140,"28, 18, 23, 3, 3, 3, 3, 3, 18, 18, 66, 28",2026-07-11,Organic,,
no config url available for the current service,51,0,110,17,0.00,informational,https://answers.netlify.com/t/nuxt-links-working-in-localhost-but-not-production/89831,0,0,0.00,0.33,140,"28, 18, 23, 3, 3, 3, 3, 3, 18, 18, 66, 28",2026-07-11,Organic,,
hosting weviste,0,76,390,83,0.00,"commercial, informational",https://www.netlify.com/,0,0,0.00,0,1600000000,"100, 0, 0, 0, 0, 0",2026-07-04,Organic,,
dedicated smtp server,0,79,70,9,10.91,informational,https://answers.netlify.com/t/dedicated-smtp-server-for-bulk-mailing/161915,0,0,0.00,0.33,3520000,"18, 27, 45, 27, 100, 27, 100, 63, 100, 81, 81, 81",2026-07-04,Organic,,
vercel netlify,0,4,50,28,6.14,commercial,https://www.netlify.com/guides/netlify-vs-vercel/,0,0,0.00,0.35,93,"11, 11, 11, 11, 11, 11, 64, 64, 100, 11, 29, 29",2026-06-26,People also ask,,
vercel netlify,0,47,50,28,6.14,commercial,https://app.netlify.com/signup,0,0,0.00,0.35,93,"11, 11, 11, 11, 11, 11, 64, 64, 100, 11, 29, 29",2026-06-26,Organic,,
